Timestamp,Expiry Date,COI,CCOI,CCOI%,CVol,CIV,CE LTP,Spot,Strike Price,PE LTP,PE IV,PE Vol,PCOI%,PCOI,POI,IntraDay PCR,PCR
2025-08-18 09:15:45,28-Aug-2025,234,0,0.00,0,0.00,0.00,24914.80,26750.00,0.00,0.00,0,0.00,0,12,-,0.05
2025-08-18 09:15:45,28-Aug-2025,2387,0,0.00,0,0.00,0.00,24914.80,26800.00,0.00,0.00,0,0.00,0,36,-,0.02
2025-08-18 09:15:45,28-Aug-2025,36,0,0.00,0,0.00,0.00,24914.80,26850.00,0.00,0.00,0,0.00,0,10,-,0.28
2025-08-18 09:15:45,28-Aug-2025,279,0,0.00,0,0.00,0.00,24914.80,26900.00,0.00,0.00,0,0.00,0,133,-,0.48
2025-08-18 09:15:45,28-Aug-2025,15,0,0.00,6,0.00,2.05,24914.80,26950.00,0.00,0.00,0,0.00,0,6,-,0.40
2025-08-18 09:15:45,28-Aug-2025,14901,0,0.00,12,0.00,2.45,24914.80,27000.00,2010.70,0.00,3,0.00,0,9348,-,0.63
2025-08-18 09:15:45,28-Aug-2025,299,0,0.00,0,0.00,0.00,24914.80,27050.00,0.00,0.00,0,0.00,0,7,-,0.02
2025-08-18 09:15:45,28-Aug-2025,205,0,0.00,8,0.00,2.00,24914.80,27100.00,0.00,0.00,0,0.00,0,8,-,0.04
2025-08-18 09:15:45,28-Aug-2025,12,0,0.00,0,0.00,0.00,24914.80,27150.00,0.00,0.00,0,0.00,0,7,-,0.58
2025-08-18 09:15:45,28-Aug-2025,67,0,0.00,0,0.00,0.00,24914.80,27200.00,0.00,0.00,0,0.00,0,25,-,0.37
2025-08-18 09:15:45,28-Aug-2025,95,0,0.00,0,0.00,0.00,24914.80,27250.00,0.00,0.00,0,0.00,0,6,-,0.06
2025-08-18 09:15:45,28-Aug-2025,149,0,0.00,0,0.00,0.00,24914.80,27300.00,0.00,0.00,0,0.00,0,34,-,0.23
2025-08-18 09:15:45,28-Aug-2025,171,0,0.00,1,0.00,1.60,24914.80,27350.00,0.00,0.00,0,0.00,0,6,-,0.04
2025-08-18 09:15:45,28-Aug-2025,6267,0,0.00,0,0.00,0.00,24914.80,27400.00,0.00,0.00,0,0.00,0,172,-,0.03
2025-08-18 09:17:45,28-Aug-2025,1,0,0.00,0,0.00,0.00,24931.45,22600.00,3.70,26.50,221,0.19,4,2053,-,2053.00
2025-08-18 09:17:45,28-Aug-2025,1,0,0.00,0,0.00,0.00,24931.45,22650.00,3.80,25.99,55,17.78,40,225,-,225.00
2025-08-18 09:17:45,28-Aug-2025,1,0,0.00,0,0.00,0.00,24931.45,22700.00,4.05,25.66,101,0.00,0,275,-,275.00
2025-08-18 09:17:45,28-Aug-2025,1,0,0.00,0,0.00,0.00,24931.45,22750.00,4.15,25.27,9,0.00,0,34,-,34.00
2025-08-18 09:17:45,28-Aug-2025,2234,0,0.00,0,0.00,0.00,24931.45,22800.00,4.10,24.71,365,-0.01,-1,16042,-,7.18
2025-08-18 09:17:45,28-Aug-2025,2,0,0.00,0,0.00,0.00,24931.45,22850.00,4.20,24.24,9,0.70,4,571,-,285.50
2025-08-18 09:17:45,28-Aug-2025,8,0,0.00,0,0.00,0.00,24931.45,22900.00,4.25,23.76,32,-0.27,-5,1855,-,231.88
2025-08-18 09:17:45,28-Aug-2025,4,0,0.00,0,0.00,0.00,24931.45,22950.00,4.60,22.90,37,0.00,0,365,-,91.25
2025-08-18 09:17:45,28-Aug-2025,12715,0,0.00,36,21.17,1989.40,24931.45,23000.00,4.50,23.05,805,0.00,1,31590,-,2.48
2025-08-18 09:17:45,28-Aug-2025,6,0,0.00,0,0.00,0.00,24931.45,23050.00,4.85,22.67,10,0.33,1,299,-,49.83
2025-08-18 09:17:45,28-Aug-2025,79,0,0.00,0,0.00,0.00,24931.45,23100.00,4.90,22.42,234,-0.10,-2,2006,-,25.39
2025-08-18 09:17:45,28-Aug-2025,12,0,0.00,0,0.00,0.00,24931.45,23150.00,5.10,21.87,230,0.28,1,363,-,30.25
2025-08-18 09:17:45,28-Aug-2025,90,0,0.00,0,0.00,0.00,24931.45,23200.00,5.35,21.62,302,-0.04,-3,6789,-,75.43
2025-08-18 09:17:45,28-Aug-2025,9,0,0.00,0,0.00,0.00,24931.45,23250.00,5.70,21.17,42,0.00,0,672,-,74.67
2025-08-18 09:17:45,28-Aug-2025,29,0,0.00,0,0.00,0.00,24931.45,23300.00,5.65,20.69,384,1.25,62,4949,-,170.66
2025-08-18 09:17:45,28-Aug-2025,32,0,0.00,0,0.00,0.00,24931.45,23350.00,6.05,20.44,37,0.00,0,718,-,22.44
2025-08-18 09:17:45,28-Aug-2025,149,0,0.00,0,0.00,0.00,24931.45,23400.00,6.15,19.83,474,-0.02,-1,5176,-,34.74
2025-08-18 09:17:45,28-Aug-2025,34,0,0.00,0,0.00,0.00,24931.45,23450.00,6.55,19.62,59,0.19,1,530,-,15.59
2025-08-18 09:17:45,28-Aug-2025,7022,0,0.00,91,0.00,1490.00,24931.45,23500.00,7.00,19.15,3033,0.52,141,26993,-,3.84
2025-08-18 09:17:45,28-Aug-2025,17,0,0.00,0,0.00,0.00,24931.45,23550.00,7.55,18.78,71,0.00,0,939,-,55.24
2025-08-18 09:17:45,28-Aug-2025,205,0,0.00,0,0.00,0.00,24931.45,23600.00,8.05,18.34,934,0.06,4,6491,-,31.66
2025-08-18 09:17:45,28-Aug-2025,46,0,0.00,0,0.00,0.00,24931.45,23650.00,8.70,18.06,76,1.20,12,1004,-,21.83
2025-08-18 09:17:45,28-Aug-2025,170,0,0.00,0,0.00,0.00,24931.45,23700.00,9.35,17.71,1091,0.07,5,6841,-,40.24
2025-08-18 09:17:45,28-Aug-2025,31,0,0.00,0,0.00,0.00,24931.45,23750.00,10.40,17.51,245,-0.34,-3,875,-,28.23
2025-08-18 09:17:45,28-Aug-2025,369,0,0.00,10,12.62,1196.95,24931.45,23800.00,11.50,17.16,2618,0.12,18,15395,-,41.72
2025-08-18 09:17:45,28-Aug-2025,48,0,0.00,0,0.00,0.00,24931.45,23850.00,12.25,16.74,380,0.68,10,1477,-,30.77
2025-08-18 09:17:45,28-Aug-2025,262,1,0.38,22,0.00,1100.00,24931.45,23900.00,13.60,16.51,2837,-0.01,-2,15455,-2.00,58.99
2025-08-18 09:17:45,28-Aug-2025,36,0,0.00,12,0.00,1053.50,24931.45,23950.00,14.70,16.12,583,0.05,1,1975,-,54.86
2025-08-18 09:17:45,28-Aug-2025,10445,-1,-0.01,382,14.23,1001.80,24931.45,24000.00,16.00,15.78,6275,-0.39,-199,50867,199.00,4.87
2025-08-18 09:17:45,28-Aug-2025,101,0,0.00,0,0.00,0.00,24931.45,24050.00,17.85,15.50,392,-0.32,-5,1587,-,15.71
2025-08-18 09:17:45,28-Aug-2025,939,0,0.00,98,13.95,904.25,24931.45,24100.00,20.00,15.20,3509,-5.34,-497,9309,-,9.91
2025-08-18 09:17:45,28-Aug-2025,224,0,0.00,17,13.05,859.95,24931.45,24150.00,22.15,14.93,1030,-0.53,-10,1879,-,8.39
2025-08-18 09:17:45,28-Aug-2025,5011,-24,-0.48,240,13.76,810.00,24931.45,24200.00,25.20,14.64,6312,-0.09,-23,25617,0.96,5.11
2025-08-18 09:17:45,28-Aug-2025,330,0,0.00,8,13.78,765.00,24931.45,24250.00,27.90,14.42,854,-0.08,-3,3810,-,11.55
2025-08-18 09:17:45,28-Aug-2025,2515,-45,-1.79,234,12.98,718.00,24931.45,24300.00,31.10,14.07,5862,-1.65,-339,20521,7.53,8.16
2025-08-18 09:17:45,28-Aug-2025,387,0,0.00,111,13.67,672.60,24931.45,24350.00,35.55,13.80,1258,0.91,22,2429,-,6.28
2025-08-18 09:17:45,28-Aug-2025,5940,-97,-1.63,820,12.75,626.35,24931.45,24400.00,40.40,13.62,3533,-0.26,-48,18287,0.49,3.08
2025-08-18 09:17:45,28-Aug-2025,1512,-16,-1.06,256,12.64,585.00,24931.45,24450.00,45.95,13.37,1450,0.20,7,3493,-0.44,2.31
2025-08-18 09:17:45,28-Aug-2025,27221,-982,-3.61,5839,12.70,540.55,24931.45,24500.00,52.70,13.19,12411,0.04,19,54205,-0.02,1.99
2025-08-18 09:17:45,28-Aug-2025,1665,-17,-1.02,747,12.57,498.00,24931.45,24550.00,60.00,12.98,1201,0.49,19,3852,-1.12,2.31
2025-08-18 09:17:45,28-Aug-2025,22312,-332,-1.49,7900,12.30,456.45,24931.45,24600.00,68.40,12.76,12132,-1.94,-429,22165,1.29,0.99
2025-08-18 09:17:45,28-Aug-2025,4432,-288,-6.50,2248,12.23,416.20,24931.45,24650.00,78.35,12.67,1711,0.16,9,5604,-0.03,1.26
2025-08-18 09:17:45,28-Aug-2025,29356,-365,-1.24,12464,12.10,378.10,24931.45,24700.00,90.35,12.53,14781,0.30,72,24294,-0.20,0.83
2025-08-18 09:17:45,28-Aug-2025,3624,-128,-3.53,1408,12.01,340.95,24931.45,24750.00,103.60,12.43,1257,0.75,13,1726,-0.10,0.48
2025-08-18 09:17:45,28-Aug-2025,24629,-456,-1.85,11055,11.95,306.95,24931.45,24800.00,118.20,12.29,9242,2.28,343,15022,-0.75,0.61
2025-08-18 09:17:45,28-Aug-2025,3332,-72,-2.16,1994,11.82,273.35,24931.45,24850.00,135.40,12.23,1166,4.61,71,1541,-0.99,0.46
2025-08-18 09:17:45,28-Aug-2025,20949,736,3.51,16565,11.83,243.50,24931.45,24900.00,155.15,12.18,13920,9.20,1078,11717,1.46,0.56
2025-08-18 09:17:45,28-Aug-2025,2722,185,6.80,2160,11.74,214.45,24931.45,24950.00,175.75,12.07,1274,6.60,81,1227,0.44,0.45
2025-08-18 09:17:45,28-Aug-2025,91049,9,0.01,26336,11.66,187.85,24931.45,25000.00,198.50,12.07,11373,1.33,566,42599,62.89,0.47
2025-08-18 09:17:45,28-Aug-2025,3137,60,1.91,1227,11.70,164.10,24931.45,25050.00,225.10,11.91,281,0.50,3,599,0.05,0.19
2025-08-18 09:17:45,28-Aug-2025,17383,-27,-0.16,4927,11.61,142.10,24931.45,25100.00,252.40,11.95,1137,0.40,30,7437,-1.11,0.43
2025-08-18 09:17:45,28-Aug-2025,2672,-53,-1.98,1571,11.57,122.70,24931.45,25150.00,283.20,11.97,243,0.00,0,481,-0.00,0.18
2025-08-18 09:17:45,28-Aug-2025,39662,192,0.48,9225,11.54,104.65,24931.45,25200.00,315.70,11.93,549,0.09,19,21905,0.10,0.55
2025-08-18 09:17:45,28-Aug-2025,3215,44,1.37,1306,11.57,89.05,24931.45,25250.00,349.50,11.78,95,0.00,0,551,0.00,0.17
2025-08-18 09:17:45,28-Aug-2025,20980,-39,-0.19,5584,11.55,75.20,24931.45,25300.00,383.35,11.78,235,0.03,2,7237,-0.05,0.34
2025-08-18 09:17:45,28-Aug-2025,2719,-21,-0.77,912,11.63,63.85,24931.45,25350.00,422.30,11.98,33,0.00,0,800,-0.00,0.29
2025-08-18 09:17:45,28-Aug-2025,14758,-14,-0.09,5189,11.64,53.40,24931.45,25400.00,464.50,11.95,207,0.10,5,5116,-0.36,0.35
2025-08-18 09:17:45,28-Aug-2025,1211,52,4.29,980,11.68,45.15,24931.45,25450.00,0.00,0.00,0,0.00,0,300,0.00,0.25
2025-08-18 09:17:45,28-Aug-2025,63430,-358,-0.56,15843,11.73,38.00,24931.45,25500.00,547.35,12.01,555,-0.00,-1,26609,0.00,0.42
2025-08-18 09:17:45,28-Aug-2025,1307,-19,-1.45,713,11.81,32.00,24931.45,25550.00,0.00,0.00,0,0.00,0,205,-0.00,0.16
2025-08-18 09:17:45,28-Aug-2025,9463,-20,-0.21,5626,11.91,26.90,24931.45,25600.00,636.05,12.55,29,0.00,0,1716,-0.00,0.18
2025-08-18 09:17:45,28-Aug-2025,3733,1,0.03,581,12.02,22.40,24931.45,25650.00,680.65,0.00,8,0.00,0,120,0.00,0.03
2025-08-18 09:17:45,28-Aug-2025,8427,-76,-0.90,3597,12.14,19.15,24931.45,25700.00,727.65,12.19,24,0.00,0,1439,-0.00,0.17
2025-08-18 09:17:45,28-Aug-2025,1139,-2,-0.18,223,12.32,16.35,24931.45,25750.00,768.30,15.12,20,0.00,0,116,-0.00,0.10
2025-08-18 09:17:45,28-Aug-2025,11835,-67,-0.57,5307,12.48,13.95,24931.45,25800.00,820.75,13.21,29,0.00,0,2066,-0.00,0.17
2025-08-18 09:17:45,28-Aug-2025,664,0,0.00,81,0.00,12.00,24931.45,25850.00,0.00,0.00,0,0.00,0,111,-,0.17
2025-08-18 09:17:45,28-Aug-2025,5835,4,0.07,770,12.80,10.35,24931.45,25900.00,918.15,13.62,18,0.00,0,680,0.00,0.12
2025-08-18 09:17:45,28-Aug-2025,455,0,0.00,186,13.06,9.30,24931.45,25950.00,0.00,0.00,0,0.00,0,43,-,0.09
2025-08-18 09:17:45,28-Aug-2025,54336,-467,-0.86,7282,13.38,8.35,24931.45,26000.00,1016.10,14.42,160,-0.02,-3,17907,0.01,0.33
2025-08-18 09:17:45,28-Aug-2025,676,0,0.00,31,13.64,7.20,24931.45,26050.00,1063.30,14.60,7,0.00,0,41,-,0.06
2025-08-18 09:17:45,28-Aug-2025,3044,-15,-0.49,790,13.87,6.60,24931.45,26100.00,1111.30,14.57,33,0.00,0,500,-0.00,0.16
2025-08-18 09:17:45,28-Aug-2025,202,0,0.00,7,13.83,5.70,24931.45,26150.00,1156.00,15.12,2,0.00,0,70,-,0.35
2025-08-18 09:17:45,28-Aug-2025,4152,18,0.43,795,14.30,5.20,24931.45,26200.00,0.00,0.00,0,0.00,0,268,0.00,0.06
2025-08-18 09:17:45,28-Aug-2025,343,0,0.00,43,14.72,5.05,24931.45,26250.00,0.00,0.00,0,0.00,0,56,-,0.16
2025-08-18 09:17:45,28-Aug-2025,2382,63,2.64,560,14.89,4.35,24931.45,26300.00,0.00,0.00,0,0.00,0,154,0.00,0.06
2025-08-18 09:17:45,28-Aug-2025,218,0,0.00,17,15.08,4.00,24931.45,26350.00,0.00,0.00,0,0.00,0,61,-,0.28
2025-08-18 09:17:45,28-Aug-2025,1545,25,1.62,368,15.54,3.65,24931.45,26400.00,0.00,0.00,0,0.00,0,95,0.00,0.06
2025-08-18 09:17:45,28-Aug-2025,46,0,0.00,0,0.00,0.00,24931.45,26450.00,0.00,0.00,0,0.00,0,20,-,0.43
2025-08-18 09:17:45,28-Aug-2025,16864,18,0.11,771,16.02,3.00,24931.45,26500.00,1504.45,16.57,34,-0.02,-2,8968,-0.11,0.53
2025-08-18 09:17:45,28-Aug-2025,30,0,0.00,0,0.00,0.00,24931.45,26550.00,0.00,0.00,0,0.00,0,29,-,0.97
2025-08-18 09:17:45,28-Aug-2025,1399,-1,-0.07,208,16.54,2.65,24931.45,26600.00,0.00,0.00,0,0.00,0,97,-0.00,0.07
2025-08-18 09:17:45,28-Aug-2025,169,0,0.00,1,16.93,2.80,24931.45,26650.00,0.00,0.00,0,0.00,0,23,-,0.14
2025-08-18 09:17:45,28-Aug-2025,1157,0,0.00,99,17.28,2.55,24931.45,26700.00,0.00,0.00,0,0.00,0,279,-,0.24
